COUNTY,TRACT,BLOCK,P0010001,P0030001,P0050001
123,952902,2009,31,29,0
123,952902,2010,26,18,0
123,952902,2011,36,34,0
123,952902,2012,66,54,0
123,952902,2013,65,56,0
123,952902,2014,46,38,0
123,952902,2015,21,11,0
123,952902,2016,105,98,0
123,952902,2017,33,28,0
123,952902,2018,46,29,0
123,952902,2019,50,37,0
123,952902,2020,32,29,0
123,952902,2021,65,56,0
123,952902,2022,12,8,0
123,953000,1000,11,9,0
123,953000,1001,50,41,0
123,953000,1002,37,33,0
123,953000,1003,32,23,0
123,953000,1004,155,135,0
123,953000,1005,122,75,0
123,953000,1006,118,89,0
123,953000,1007,11,6,0
123,953000,1008,0,0,0
123,953000,1009,24,16,0
123,953000,1010,12,10,0
123,953000,1011,38,35,0
123,953000,1012,55,39,0
123,953000,1013,19,18,1
123,953000,1014,38,33,0
123,953000,1015,79,79,3
123,953000,1016,42,32,0
123,953000,1017,20,15,0
123,953000,2000,103,91,0
123,953000,2001,83,68,0
123,953000,2002,129,124,0
123,953000,2003,43,37,0
123,953000,2004,75,62,0
123,953000,2005,71,59,0
123,953000,2006,73,66,0
123,953000,2007,43,36,0
123,953000,2008,102,96,0
123,953000,2009,11,7,0
123,953000,2010,20,19,0
123,953000,2011,25,18,0
123,953000,2012,68,56,0
123,953000,2013,65,57,0
123,953000,2014,63,55,0
123,953000,2015,29,29,0
123,953000,2016,25,25,0
123,953000,2017,61,50,0
123,953000,2018,9,9,0
123,953000,2019,18,14,0
123,953000,2020,22,20,0
123,953000,2021,24,19,0
123,953000,2022,8,7,0
123,953000,2023,41,40,0
123,953000,2024,31,30,0
123,953000,2025,17,14,0
123,953000,2026,20,20,0
123,953000,2027,27,22,0
123,953000,2028,30,29,0
123,953000,2029,31,30,0
123,953000,2030,0,0,0
123,953000,2031,17,17,0
123,953000,2032,0,0,0
123,953100,1000,0,0,0
123,953100,1001,88,74,0
123,953100,1002,52,41,0
123,953100,1003,19,9,0
123,953100,1004,96,86,0
123,953100,1005,39,26,0
123,953100,1006,40,34,0
123,953100,1007,47,39,0
123,953100,1008,32,23,0
123,953100,1009,27,17,0
123,953100,1010,105,94,0
123,953100,1011,45,34,0
123,953100,1012,46,40,0
123,953100,1013,19,14,0
123,953100,1014,55,47,0
123,953100,1015,40,37,0
123,953100,1016,65,58,0
123,953100,2000,32,27,0
123,953100,2001,10,5,0
123,953100,2002,6,5,4
123,953100,2003,0,0,0
123,953100,2004,9,9,5
123,953100,2005,30,20,0
123,953100,2006,46,28,0
123,953100,2007,0,0,0
123,953100,2008,249,217,0
123,953100,2009,61,46,0
123,953100,2010,30,22,0
123,953100,2011,244,174,0
123,953100,2012,133,113,0
123,953100,2013,31,23,0
123,953100,2014,48,40,0
123,953200,1000,93,78,0
123,953200,1001,19,16,0
123,953200,1002,44,33,0
123,953200,1003,39,28,0
123,953200,1004,4,4,0
123,953200,1005,76,64,0
123,953200,1006,35,24,0
123,953200,1007,92,65,0
123,953200,1008,199,157,0
123,953200,1009,37,27,0
123,953200,1010,39,31,0
123,953200,1011,65,48,0
123,953200,1012,34,33,0
123,953200,1013,24,20,0
123,953200,1014,30,20,0
123,953200,1015,8,6,0
123,953200,1016,34,20,0
123,953200,1017,15,13,0
123,953200,1018,0,0,0
123,953200,1019,0,0,0
123,953200,1020,0,0,0
123,953200,1021,24,18,0
123,953200,1022,52,43,0
123,953200,1023,19,15,0
123,953200,1024,126,111,0
123,953200,1025,34,33,0
123,953200,1026,38,31,0
123,953200,1027,17,10,0
123,953200,1028,16,8,0
123,953200,1029,50,32,0
123,953200,1030,18,17,0
123,953200,1031,0,0,0
123,953200,1032,0,0,0
123,953200,1033,0,0,0
123,953200,1034,0,0,0
123,953200,1035,0,0,0
123,953200,1036,0,0,0
123,953200,1037,0,0,0
123,953200,1038,0,0,0
123,953200,1039,0,0,0
123,953200,1040,0,0,0
123,953200,1041,0,0,0
123,953200,1042,36,32,0
123,953200,1043,48,41,0
123,953200,1044,21,16,0
123,953200,1045,42,37,0
123,953200,1046,41,40,0
123,953200,2000,1,0,0
123,953200,2001,42,40,0
123,953200,2002,9,7,0
123,953200,2003,20,20,0
123,953200,2004,95,89,0
123,953200,2005,0,0,0
123,953200,2006,34,26,0
123,953200,2007,18,9,0
123,953200,2008,23,18,0
123,953200,2009,41,28,0
123,953200,2010,31,21,0
123,953200,2011,38,35,0
123,953200,2012,47,35,0
123,953200,2013,25,24,0
123,953200,2014,151,121,0
123,953200,2015,54,46,0
123,953200,2016,0,0,0
123,953200,2017,0,0,0
123,953200,2018,44,35,0
123,953200,2019,27,16,0
123,953200,2020,35,35,0
123,953200,2021,19,17,0
123,953200,2022,27,27,0
123,953200,2023,32,31,0
123,953200,2024,10,10,0
123,953200,2025,40,26,0
123,953200,2026,0,0,0
123,953200,2027,13,12,0
123,953200,2028,30,24,0
123,953200,2029,42,32,0
123,953200,2030,22,15,0
123,953200,2031,28,18,0
123,953200,2032,22,17,0
123,953200,2033,37,32,0
123,953200,2034,11,11,0
123,953200,2035,31,26,0
123,953200,2036,22,21,0
123,953200,2037,17,12,0
123,953200,2038,32,28,0
123,953200,2039,50,41,0
123,953200,2040,0,0,0
123,953200,2041,0,0,0
123,953200,2042,0,0,0
123,953200,2043,24,18,0
123,953200,2044,10,5,0
123,953200,2045,30,29,0
123,953200,2046,0,0,0
123,953200,2047,0,0,0
123,953200,2048,0,0,0
123,953200,2049,0,0,0
123,953200,2050,0,0,0
123,953200,2051,0,0,0
123,953200,2052,24,21,0
123,953200,2053,28,28,0
123,953200,2054,0,0,0
123,953200,2055,0,0,0
123,953200,3000,60,56,0
123,953200,3001,18,11,0
123,953200,3002,5,0,0
123,953200,3003,8,2,0
123,953200,3004,8,2,0
123,953200,3005,12,6,0
123,953200,3006,0,0,0
123,953200,3007,27,23,0
123,953200,3008,63,57,0
123,953200,3009,54,51,0
123,953200,3010,11,10,0
123,953200,3011,34,31,0
123,953200,3012,15,15,0
123,953200,3013,20,19,0
123,953200,3014,51,49,0
123,953200,3015,15,10,0
123,953200,3016,35,26,0
123,953200,3017,72,70,0
123,953200,3018,68,64,0
123,953200,3019,23,19,0
123,953200,3020,107,103,0
123,953200,3021,56,51,0
123,953200,3022,0,0,0
123,953200,3023,15,13,0
123,953200,3024,26,20,0
123,953200,3025,17,17,0
123,953200,3026,11,10,0
123,992800,0001,0,0,0
123,992800,0002,0,0,0
123,992800,0003,0,0,0
125,840100,1000,81,64,0
125,840100,1001,0,0,0
125,840100,1002,109,86,0
125,840100,1003,10,10,0
125,840100,1004,162,142,0
125,840100,1005,45,37,0
125,840100,1006,9,7,0
125,840100,1007,296,265,0
125,840100,1008,0,0,0
125,840100,1009,111,86,0
125,840100,1010,48,37,0
125,840100,1011,45,32,0
125,840100,1012,13,11,0
125,840100,1013,39,32,0
125,840100,1014,12,7,0
125,840100,1015,15,14,0
125,840100,1016,0,0,0
125,840100,1017,8,4,0
125,840100,1018,0,0,0
125,840100,1019,19,16,0
125,840100,1020,183,144,0
125,840100,1021,0,0,0
125,840100,1022,5,1,0
125,840100,1023,15,12,0
125,840100,1024,52,39,0
125,840100,1025,16,9,0
125,840100,1026,5,3,0
125,840100,1027,3,3,0
125,840100,1028,21,16,0
125,840100,1029,5,5,0
125,840100,1030,99,85,0
125,840100,1031,23,16,0
125,840100,1032,21,11,0
125,840100,2000,96,81,0
125,840100,2001,2,1,0
125,840100,2002,0,0,0
125,840100,2003,97,77,0
125,840100,2004,33,28,0
125,840100,2005,27,27,0
125,840100,2006,92,83,0
125,840100,2007,24,20,0
125,840100,2008,47,41,0
125,840100,2009,18,14,0
125,840100,2010,22,19,0
125,840100,2011,45,43,0
125,840100,2012,75,59,0
125,840100,2013,33,29,0
125,840100,2014,286,244,0
125,840100,2015,11,6,0
125,840100,2016,114,98,0
125,840100,2017,50,38,0
125,840100,2018,31,27,0
125,840100,2019,49,48,0
125,840100,2020,23,9,0
125,840100,3000,127,111,0
125,840100,3001,0,0,0
125,840100,3002,145,117,0
125,840100,3003,50,48,0
125,840100,3004,87,70,0
125,840100,3005,7,7,0
125,840100,3006,0,0,0
125,840100,3007,130,116,0
125,840100,3008,11,7,0
125,840100,3009,35,31,0
125,840100,3010,69,56,0
125,840100,3011,157,130,0
125,840100,3012,110,98,0
125,840100,3013,39,35,0
125,840100,3014,19,16,0
125,840100,3015,19,14,0
125,840100,3016,78,70,0
125,840100,3017,0,0,0
125,840100,3018,0,0,0
125,840100,3019,9,9,0
125,840100,3020,23,21,16
125,840100,3021,0,0,0
125,840100,3022,54,39,0
125,840100,3023,12,10,0
125,840100,3024,77,66,0
125,840100,3025,18,16,0
125,840100,3026,0,0,0
125,840100,3027,7,6,0
125,840100,3028,0,0,0
125,840100,3029,19,17,0
125,840100,3030,11,10,0
125,840100,3031,19,16,0
125,840100,3032,63,59,0
125,840100,3033,0,0,0
125,840100,3034,25,19,0
125,840100,3035,15,10,0
125,840100,3036,56,52,0
125,840200,1000,11,8,0
125,840200,1001,14,8,0
125,840200,1002,23,23,0
125,840200,1003,72,61,0
125,840200,1004,159,131,0
125,840200,1005,25,25,0
125,840200,1006,29,28,0
125,840200,1007,487,329,0
125,840200,1008,41,36,0
125,840200,1009,12,9,0
125,840200,1010,86,74,0
125,840200,1011,44,44,0
125,840200,1012,19,17,0
125,840200,1013,30,24,0
125,840200,1014,0,0,0
125,840200,1015,64,48,0
125,840200,1016,29,27,0
125,840200,1017,13,8,0
125,840200,1018,43,32,0
125,840200,1019,27,26,0
125,840200,1020,40,33,0
125,840200,1021,135,126,0
125,840200,1022,87,67,0
125,840200,1023,69,64,0
125,840200,1024,17,16,0
125,840200,2000,8,8,0
125,840200,2001,166,155,0
125,840200,2002,19,10,0
125,840200,2003,45,38,0
125,840200,2004,121,106,0
125,840200,2005,24,15,0
125,840200,2006,24,23,0
125,840200,2007,55,51,0
125,840200,2008,0,0,0
125,840200,2009,34,31,0
125,840200,2010,13,6,0
125,840200,2011,40,34,0
125,840200,2012,36,25,0
125,840200,2013,23,18,0
125,840200,2014,27,19,0
125,840200,2015,207,176,0
125,840200,2016,26,20,0
125,840200,2017,347,306,0
125,840200,2018,37,32,0
125,840200,2019,150,132,0
125,840200,2020,0,0,0
125,840200,2021,0,0,0
125,840200,2022,28,26,0
125,840200,3000,103,78,0
125,840200,3001,15,15,0
125,840200,3002,17,14,0
125,840200,3003,98,80,0
125,840200,3004,20,17,0
125,840200,3005,12,11,0
125,840200,3006,22,18,0
125,840200,3007,116,98,0
125,840200,3008,58,47,0
125,840200,3009,172,145,0
125,840200,3010,32,13,0
125,840200,3011,86,71,0
125,840200,3012,31,26,0
125,840200,3013,35,24,0
125,840200,3014,225,179,0
125,840200,3015,24,17,0
125,840200,3016,18,18,0
125,840200,3017,131,115,22
125,840200,3018,85,72,0
125,840200,3019,161,149,0
125,840200,3020,138,115,8
125,840200,3021,45,42,0
125,840200,3022,37,29,0
125,840200,3023,0,0,0
125,840200,3024,0,0,0
125,840200,3025,0,0,0
125,840200,4000,52,46,0
125,840200,4001,21,16,0
125,840200,4002,89,84,0
125,840200,4003,12,4,0
125,840200,4004,52,45,0
125,840200,4005,15,13,0
125,840200,4006,27,16,0
125,840200,4007,149,135,0
125,840200,4008,41,38,0
125,840200,4009,69,57,0
125,840200,4010,105,94,0
125,840200,4011,9,4,0
125,840200,4012,152,134,0
125,840200,4013,53,40,0
125,840200,4014,11,7,0
125,840200,4015,60,43,0
125,840200,4016,107,98,0
125,840200,4017,16,14,0
125,840200,4018,9,8,0
125,840200,4019,96,81,0
125,840200,4020,7,5,0
125,840200,4021,5,1,0
125,840200,4022,11,5,0
125,840200,4023,72,65,24
125,840200,4024,6,6,0
125,840200,4025,0,0,0
125,840200,4026,11,3,0
125,840200,4027,29,22,0
125,840200,4028,140,106,0
125,840200,4029,12,6,0
125,840200,4030,26,19,0
125,840200,4031,16,15,0
125,840200,4032,45,37,0
125,840200,4033,31,22,0
125,840200,4034,32,21,0
125,840200,4035,35,21,0
125,840200,4036,34,15,0
125,840200,4037,15,6,0
125,840200,4038,4,4,0
125,840200,4039,28,27,0
125,840200,4040,32,28,0
125,840200,4041,20,12,0
125,840200,4042,93,78,0
125,840200,4043,0,0,0
125,840200,4044,0,0,0
125,840200,4045,22,21,0
125,840300,1000,52,46,0
125,840300,1001,48,44,0
125,840300,1002,46,40,0
125,840300,1003,282,224,0
125,840300,1004,81,63,0
125,840300,1005,40,34,0
125,840300,1006,0,0,0
125,840300,1007,0,0,0
125,840300,1008,33,29,0
125,840300,1009,66,58,0
125,840300,1010,168,150,0
125,840300,1011,40,34,0
125,840300,1012,49,44,0
125,840300,1013,53,46,0
125,840300,1014,90,68,0
125,840300,1015,16,13,0
125,840300,1016,78,68,0
125,840300,1017,60,54,0
125,840300,1018,64,57,0
125,840300,2000,218,188,11
125,840300,2001,32,31,0
125,840300,2002,0,0,0
125,840300,2003,140,123,0
125,840300,2004,0,0,0
125,840300,2005,7,4,0
125,840300,2006,49,41,0
125,840300,2007,16,8,0
125,840300,2008,159,142,0
125,840300,2009,87,81,0
125,840300,2010,91,83,0
125,840300,2011,68,57,0
125,840300,2012,29,23,0
125,840300,2013,55,53,0
125,840300,2014,11,9,0
125,840300,2015,0,0,0
125,840300,2016,76,67,0
125,840300,2017,26,21,0
125,840300,2018,13,11,0
125,840300,2019,0,0,0
125,840300,2020,44,36,0
125,840300,2021,0,0,0
125,840300,2022,16,13,0
125,840300,2023,0,0,0
125,840300,2024,5,5,0
125,840300,2025,61,55,0
125,840300,2026,20,16,0
125,840300,2027,55,44,0
125,840300,2028,13,9,0
125,840300,2029,0,0,0
125,840300,2030,16,15,0
125,840300,3000,13,11,0
125,840300,3001,135,126,0
125,840300,3002,42,31,0
125,840300,3003,14,14,0
125,840300,3004,87,81,0
125,840300,3005,82,63,0
125,840300,3006,23,20,0
125,840300,3007,18,12,0
125,840300,3008,33,32,0
125,840300,3009,21,13,0
125,840300,3010,65,38,0
125,840300,3011,21,19,0
125,840300,3012,16,12,0
125,840300,3013,13,8,0
125,840300,3014,27,22,0
125,840300,3015,33,22,0
125,840300,3016,9,8,0
125,840300,3017,0,0,0
125,840300,3018,23,23,0
125,840300,3019,105,88,0
125,840300,3020,325,298,0
125,840300,3021,63,55,0
125,840300,3022,17,16,0
125,840300,3023,109,94,0
125,840300,3024,22,20,0
125,840300,3025,85,76,0
125,840300,3026,112,100,0
125,840300,3027,50,39,0
125,840300,3028,263,202,0
125,840300,3029,89,64,0
125,840300,3030,83,59,0
125,840300,3031,195,173,0
125,840300,3032,71,56,0
125,840400,1000,24,15,0
125,840400,1001,0,0,0
125,840400,1002,14,10,0
125,840400,1003,12,9,0
125,840400,1004,10,5,0
125,840400,1005,290,152,0
125,840400,1006,78,71,6
125,840400,1007,30,23,0
125,840400,1008,39,28,0
125,840400,1009,55,49,0
125,840400,1010,85,77,0
125,840400,1011,79,62,0
125,840400,1012,115,102,0
125,840400,1013,92,82,0
125,840400,1014,71,58,0
125,840400,1015,85,66,0
125,840400,1016,0,0,0
125,840400,1017,248,219,2
125,840400,1018,68,61,0
125,840400,1019,80,64,0
125,840400,1020,78,71,0
125,840400,1021,72,61,0
125,840400,1022,58,44,0
125,840400,1023,139,114,14
125,840400,1024,30,16,0
125,840400,1025,25,19,0
125,840400,2000,312,242,0
125,840400,2001,42,36,0
125,840400,2002,79,40,0
125,840400,2003,0,0,0
125,840400,2004,11,10,0
125,840400,2005,146,131,0
125,840400,2006,56,50,0
125,840400,2007,125,112,0
125,840400,2008,15,11,0
125,840400,2009,199,113,0
125,840400,3000,122,109,0
125,840400,3001,19,15,0
125,840400,3002,45,37,0
125,840400,3003,134,119,0
125,840400,3004,30,27,0
125,840400,3005,37,25,0
125,840400,3006,17,15,0
125,840400,3007,193,173,0
125,840400,3008,29,26,0
125,840400,3009,32,30,0
125,840400,3010,39,32,0
125,840400,3011,86,83,0
125,840400,3012,95,79,0
125,840400,3013,29,26,0
125,840400,3014,0,0,0
125,840400,3015,25,17,0
125,840400,3016,647,463,0
125,840400,3017,155,118,0
125,840400,3018,37,31,0
125,840400,3019,26,11,0
125,840400,3020,0,0,0
125,840400,3021,53,42,0
125,840400,3022,21,14,0
125,840400,3023,48,39,0
125,840400,3024,9,4,0
125,840400,3025,29,27,0
125,840400,3026,46,42,0
125,840400,3027,0,0,0
125,840400,3028,96,84,0
125,840400,3029,77,64,0
125,840400,3030,26,20,0
125,840500,1000,0,0,0
125,840500,1001,0,0,0
125,840500,1002,0,0,0
125,840500,1003,70,63,0
125,840500,1004,0,0,0
125,840500,1005,0,0,0
125,840500,1006,21,17,0
125,840500,1007,0,0,0
125,840500,1008,109,86,0
125,840500,1009,54,48,0
125,840500,1010,575,402,0
125,840500,1011,94,89,0
125,840500,1012,11,8,0
125,840500,1013,0,0,0
125,840500,1014,11,11,0
125,840500,1015,34,31,0
125,840500,1016,40,25,0
125,840500,1017,47,39,0
125,840500,1018,278,250,0
125,840500,1019,17,13,0
125,840500,1020,64,57,0
125,840500,1021,60,52,0
125,840500,1022,24,19,0
125,840500,1023,52,48,0
125,840500,1024,42,36,0
125,840500,1025,6,1,0
125,840500,1026,41,40,0
125,840500,1027,7,5,0
125,840500,1028,19,19,0
125,840500,1029,33,24,0
125,840500,1030,21,15,0
125,840500,1031,12,12,3
125,840500,1032,6,3,0
125,840500,2000,91,85,0
125,840500,2001,65,46,0
125,840500,2002,96,78,0
125,840500,2003,0,0,0
125,840500,2004,0,0,0
125,840500,2005,385,295,0
125,840500,2006,100,89,0
125,840500,2007,46,34,0
125,840500,2008,50,45,0
125,840500,2009,89,60,0
125,840500,2010,38,31,0
125,840500,2011,20,20,0
125,840500,2012,70,67,0
125,840500,2013,195,169,0
125,840500,2014,50,46,0
125,840500,2015,25,21,0
125,840500,2016,17,15,12
125,840500,2017,0,0,0
125,840500,2018,94,76,0
125,840500,2019,45,38,0
125,840500,2020,48,46,0
125,840500,2021,69,57,0
125,840500,2022,75,71,67
125,840500,2023,0,0,0
125,840500,2024,15,3,0
125,840500,2025,0,0,0
125,840500,2026,0,0,0
125,840500,2027,0,0,0
125,840500,2028,19,13,0
125,840500,2029,80,79,0
125,840500,2030,0,0,0
125,840500,2031,16,13,0
125,840500,2032,0,0,0
125,840500,2033,7,7,0
125,840500,2034,8,7,0
125,840500,2035,31,31,0
125,840500,2036,11,11,0
125,840500,2037,14,11,0
125,840500,2038,5,5,0
125,840500,2039,5,5,0
125,840500,2040,6,6,0
125,840500,2041,13,12,0
125,840500,2042,0,0,0
125,840500,2043,23,20,3
125,840500,2044,9,7,0
125,840500,2045,6,5,0
125,840500,2046,8,8,0
125,840500,2047,0,0,0
125,840500,2048,0,0,0
125,840500,2049,0,0,0
125,840500,2050,5,4,0
125,840500,2051,24,20,0
125,840500,2052,17,17,0
125,840500,2053,13,10,0
125,840500,2054,0,0,0
125,840500,2055,6,0,0
125,840500,2056,9,9,0
125,840500,2057,0,0,0
125,840500,2058,15,13,0
125,840500,2059,9,8,0
125,840600,1000,133,124,0
125,840600,1001,57,51,0
125,840600,1002,134,122,30
125,840600,1003,11,6,0
125,840600,1004,25,22,0
125,840600,1005,137,115,0
125,840600,1006,23,19,0
125,840600,1007,69,54,0
125,840600,1008,26,22,0
125,840600,1009,8,6,0
125,840600,1010,11,4,0
125,840600,1011,12,10,0
125,840600,1012,80,70,0
125,840600,1013,136,117,0
125,840600,1014,9,9,0
125,840600,1015,13,9,0
125,840600,1016,113,107,0
125,840600,1017,44,37,0
125,840600,1018,18,10,0
125,840600,1019,59,59,0
125,840600,1020,527,411,0
125,840600,1021,25,25,12
125,840600,1022,5,2,0
125,840600,1023,9,6,0
125,840600,1024,0,0,0
125,840600,1025,49,47,0
125,840600,1026,0,0,0
125,840600,1027,0,0,0
125,840600,1028,17,16,0
125,840600,1029,79,64,0
125,840600,1030,93,66,0
125,840600,2000,22,21,0
125,840600,2001,44,35,0
125,840600,2002,89,73,0
125,840600,2003,42,38,0
125,840600,2004,35,27,0
125,840600,2005,5,2,0
125,840600,2006,41,32,0
125,840600,2007,17,16,0
125,840600,2008,12,9,0
125,840600,2009,8,2,0
125,840600,2010,27,20,0
125,840600,2011,26,22,0
125,840600,2012,109,92,0
125,840600,2013,10,10,0
125,840600,2014,30,26,0
125,840600,2015,42,36,0
125,840600,2016,41,38,0
125,840600,2017,32,21,0
125,840600,3000,192,172,0
125,840600,3001,27,21,0
125,840600,3002,332,268,0
125,840600,3003,80,64,0
125,840600,3004,29,18,0
125,840600,3005,179,169,0
125,840600,3006,45,40,0
125,840600,3007,62,56,0
125,840600,3008,59,45,0
125,840600,3009,58,56,0
125,840600,3010,46,31,0
125,840600,3011,13,13,0
125,840600,3012,49,42,0
125,840600,3013,11,9,0
125,840600,3014,28,25,0
125,840600,3015,0,0,0
125,840600,3016,27,24,0
125,840600,3017,37,32,0
125,840600,3018,38,28,0
125,840600,3019,57,50,0
125,840600,3020,142,124,0
125,840600,3021,45,39,0
125,840600,3022,20,19,0
125,840600,3023,27,27,0
125,840700,1000,45,35,0
125,840700,1001,7,7,0
125,840700,1002,13,10,0
125,840700,1003,15,15,0
125,840700,1004,22,19,0
125,840700,1005,17,15,0
125,840700,1006,17,15,0
125,840700,1007,17,17,0
125,840700,1008,65,61,0
125,840700,1009,36,31,0
125,840700,1010,22,22,0
125,840700,1011,7,7,0
125,840700,1012,13,13,0
125,840700,1013,18,14,0
125,840700,1014,36,33,0
125,840700,1015,109,98,0
125,840700,1016,37,35,0
125,840700,1017,13,11,0
125,840700,1018,8,8,0
125,840700,1019,16,13,0
125,840700,1020,14,10,0
125,840700,1021,0,0,0
125,840700,1022,30,27,0
125,840700,1023,15,15,0
125,840700,1024,7,6,0
125,840700,1025,12,10,0
125,840700,1026,31,26,0
125,840700,1027,26,26,0
125,840700,1028,17,16,0
125,840700,2000,24,18,0
125,840700,2001,33,29,0
125,840700,2002,7,5,0
125,840700,2003,12,12,0
125,840700,2004,12,11,0
125,840700,2005,6,6,0
125,840700,2006,0,0,0
125,840700,2007,7,5,0
125,840700,2008,28,24,0
125,840700,2009,59,54,34
125,840700,2010,90,84,0
125,840700,2011,55,49,5
125,840700,2012,177,156,0
125,840700,2013,49,44,0
125,840700,2014,43,41,0
125,840700,2015,244,229,0
125,840700,2016,76,53,0
125,840700,3000,21,17,0
125,840700,3001,16,12,0
125,840700,3002,34,27,0
125,840700,3003,17,13,0
125,840700,3004,67,60,0
125,840700,3005,41,40,0
125,840700,3006,16,14,0
125,840700,3007,14,12,0
125,840700,3008,166,152,0
125,840700,3009,13,13,0
125,840700,3010,19,14,0
125,840700,3011,0,0,0
125,840700,3012,11,6,0
125,840700,3013,30,22,0
125,840700,3014,65,53,0
125,840700,3015,42,34,0
125,840700,3016,47,44,0
125,840700,3017,41,40,0
125,840700,3018,63,53,0
125,840700,3019,50,44,0
125,840700,3020,13,13,0
125,840700,3021,10,10,0
125,840700,3022,20,14,0
125,840700,3023,11,8,0
125,840700,3024,11,10,0
125,840700,3025,22,14,0
125,840700,3026,20,17,0
125,840700,3027,20,19,0
125,840700,3028,24,21,0
125,840700,3029,13,10,0
125,840700,3030,35,24,0
125,840700,3031,57,50,0
125,840700,3032,81,81,0
125,840700,3033,24,19,0
125,840700,3034,85,71,0
125,840700,3035,30,25,0
125,840700,3036,37,32,0
125,840700,3037,15,15,0
125,840700,3038,1,0,0
125,840700,3039,26,18,0
125,840700,3040,27,24,0
125,840700,3041,32,30,0
125,840700,3042,67,52,0
125,840700,3043,30,23,0
125,840700,3044,62,62,0
125,840700,3045,73,64,0
125,840700,3046,111,106,21
127,000400,1000,0,0,0
127,000400,1001,0,0,0
127,000400,1002,13,10,0
127,000400,1003,84,65,0
127,000400,1004,50,39,0
127,000400,1005,55,54,0
127,000400,1006,92,78,0
127,000400,1007,27,20,0
127,000400,2000,37,35,0
127,000400,2001,12,3,0
127,000400,2002,26,21,0
127,000400,2003,43,35,0
127,000400,2004,120,114,0
127,000400,2005,55,45,0
127,000400,2006,93,91,0
127,000400,2007,81,66,0
127,000400,2008,131,114,0
127,000400,2009,154,138,0
127,000506,1000,53,51,0
127,000506,1001,70,66,0
127,000506,1002,9,8,3
127,000506,1003,92,89,0
127,000506,1004,52,49,0
127,000506,1005,10,9,4
127,000506,1006,0,0,0
127,000506,1007,22,18,0
127,000506,1008,34,27,0
127,000506,1009,14,13,0
127,000506,1010,38,34,0
127,000506,1011,28,24,0
127,000506,1012,27,24,0
127,000506,1013,10,10,0
127,000506,1014,0,0,0
127,000506,1015,15,13,0
127,000506,1016,21,21,0
127,000506,1017,31,30,0
127,000506,1018,37,36,0
127,000506,1019,14,14,0
127,000506,1020,43,34,0
127,000506,1021,12,10,0
127,000506,1022,0,0,0
127,000506,1023,0,0,0
127,000506,1024,11,7,0
127,000506,1025,0,0,0
127,000506,1026,49,44,0
127,000506,2000,5,2,0
127,000506,2001,0,0,0
127,000506,2002,32,23,0
127,000506,2003,0,0,0
127,000506,2004,26,24,0
127,000506,2005,0,0,0
127,000506,2006,15,11,0
127,000506,2007,0,0,0
127,000506,2008,0,0,0
127,000506,2009,43,42,0
127,000506,2010,52,49,0
127,000506,2011,61,57,0
127,000506,2012,44,44,26
127,000506,2013,60,55,0
127,000506,2014,0,0,0
127,000506,2015,48,46,0
127,000506,2016,0,0,0
127,000506,2017,42,42,0
127,000506,2018,22,22,0
127,000506,2019,79,70,0
127,000506,2020,38,37,0
127,000506,2021,0,0,0
127,000506,2022,0,0,0
127,000506,2023,28,28,16
127,000506,2024,31,24,0
127,000506,2025,26,24,0
127,000506,2026,0,0,0
127,000600,1000,522,445,4
127,000600,1001,0,0,0
127,000600,2000,0,0,0
127,000600,2001,59,47,29
127,000600,2002,6,4,0
127,000600,2003,0,0,0
127,000600,2004,16,16,16
127,000600,2005,32,22,0
127,000600,2006,18,14,0
127,000600,2007,74,62,0
127,000600,2008,0,0,0
127,000600,2009,0,0,0
127,000600,2010,84,69,1
127,000600,2011,42,36,0
127,000600,2012,17,17,0
127,000600,2013,0,0,0
127,000600,2014,14,8,0
127,000600,2015,446,372,0
127,000600,2016,190,142,0
127,000600,2017,32,27,0
127,000600,2018,20,14,0
127,000600,2019,194,167,0
127,000600,2020,0,0,0
127,000600,2021,0,0,0
127,000600,2022,97,88,97
127,000600,2023,0,0,0
127,000600,2024,115,109,0
127,000700,1000,0,0,0
127,000700,1001,19,18,0
127,000700,1002,8,8,0
127,000700,1003,0,0,0
127,000700,1004,0,0,0
127,000700,1005,0,0,0
127,000700,1006,10,8,2
127,000700,1007,5,5,5
127,000700,1008,196,195,191
127,000700,1009,18,11,0
127,000700,1010,13,12,0
127,000700,1011,61,56,0
127,000700,1012,43,41,0
127,000700,1013,29,27,0
127,000700,1014,284,251,0
127,000700,2000,0,0,0
127,000700,2001,0,0,0
127,000700,2002,16,16,16
127,000700,2003,20,15,0
127,000700,2004,165,158,0
127,000700,2005,155,145,0
127,000700,2006,327,251,0
127,000700,2007,4,0,0
127,000700,2008,0,0,0
127,000700,2009,0,0,0
127,000700,2010,251,218,0
127,000700,2011,6,3,0
127,000700,2012,299,257,0
127,000700,2013,0,0,0
127,000700,2014,0,0,0
127,000700,2015,0,0,0
127,000700,2016,0,0,0
127,000700,2017,0,0,0
127,000700,2018,23,23,23
127,000900,1000,744,681,0
127,000900,1001,35,28,0
127,000900,1002,3,3,3
127,000900,2000,117,108,0
127,000900,2001,116,99,1
127,000900,2002,97,87,29
127,000900,2003,0,0,0
127,000900,2004,0,0,0
127,000900,2005,0,0,0
127,000900,2006,97,88,0
127,000900,2007,167,136,0
127,000900,2008,0,0,0
127,000900,3000,0,0,0
127,000900,3001,0,0,0
