GISJOIN,YEAR,GEOID,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,COUSUBCC,SUBMCDA,CONCITA,PLACEA,PLACECC,TRACTA,BLKGRPA,BLOCKA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSA,ANRCA,CBSAA,MEMI,CSAA,METDIVA,NECTAA,NMEMI,CNECTAA,NECTADIVA,CBSAPCI,NECTAPCI,CDA,SLDU18A,SLDL18A,VTDA,VTDI,SDELMA,SDSECA,SDUNIA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,INTPTLAT,INTPTLON,LSADC,U7B001,U7B002,U7B003,U7B004,U7B005,U7B006,U7B007,U7B008,U7B009,U7B010,U7B011,U7B012,U7B013,U7B014,U7B015,U7B016,U7B017,U7B018,U7B019,U7B020,U7B021,U7B022,U7B023,U7B024,U7B025,U7B026,U7B027,U7B028,U7B029,U7B030,U7B031,U7B032,U7B033,U7B034,U7B035,U7B036,U7B037,U7B038,U7B039,U7B040,U7B041,U7B042,U7B043,U7B044,U7B045,U7B046,U7B047,U7B048,U7B049,U7B050,U7B051,U7B052,U7B053,U7B054,U7B055,U7B056,U7B057,U7B058,U7B059,U7B060,U7B061,U7B062,U7B063,U7B064,U7B065,U7B066,U7B067,U7B068,U7B069,U7B070,U7B071
"G72012700013011","2020","1500000US721270013011","721270013011","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001301","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"195577","0","1","Block Group 1","S","+18.4483145","-066.0485356","BG",1873,1102,269,492,13,2,0,326,771,739,56,1,6,0,427,0,0,0,248,0,0,1,0,0,0,28,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700013021","2020","1500000US721270013021","721270013021","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001302","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"66538","0","1","Block Group 1","S","+18.4474362","-066.0402451","BG",802,424,94,175,8,2,2,143,378,371,15,0,0,0,202,1,0,1,148,0,0,3,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700013022","2020","1500000US721270013022","721270013022","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001302","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"86091","0","2","Block Group 2","S","+18.4479710","-066.0435526","BG",1273,733,183,312,3,0,0,235,540,527,3,0,0,0,323,1,0,0,193,0,0,6,0,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700013023","2020","1500000US721270013023","721270013023","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001302","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"45061","0","3","Block Group 3","S","+18.4495264","-066.0420392","BG",810,439,88,158,3,0,0,190,371,338,10,0,0,0,195,0,0,0,128,0,0,5,0,0,0,25,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700013024","2020","1500000US721270013024","721270013024","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001302","4",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"73055","0","4","Block Group 4","S","+18.4479965","-066.0387593","BG",1004,566,156,199,4,0,0,207,438,427,35,1,0,0,211,5,0,0,162,0,0,13,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700014001","2020","1500000US721270014001","721270014001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001400","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"78992","0","1","Block Group 1","S","+18.4489740","-066.0530401","BG",418,235,50,83,13,0,0,89,183,162,0,0,0,0,99,6,0,0,55,0,0,2,0,0,0,11,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700014002","2020","1500000US721270014002","721270014002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001400","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"77795","0","2","Block Group 2","S","+18.4492635","-066.0551505","BG",525,307,76,69,1,3,1,157,218,207,2,0,0,0,123,1,0,0,68,0,0,10,0,0,3,10,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700015001","2020","1500000US721270015001","721270015001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001500","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"147713","0","1","Block Group 1","S","+18.4497069","-066.0581337","BG",974,502,148,89,9,2,1,253,472,428,12,1,0,0,277,3,0,0,128,0,0,7,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700015002","2020","1500000US721270015002","721270015002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001500","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"116926","0","2","Block Group 2","S","+18.4500871","-066.0616134","BG",945,494,153,65,6,4,1,265,451,410,8,1,0,0,343,3,0,0,51,0,0,4,0,0,0,30,5,1,0,20,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700016001","2020","1500000US721270016001","721270016001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001600","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"120532","0","1","Block Group 1","S","+18.4456861","-066.0642250","BG",1025,444,167,62,11,9,0,195,581,517,19,3,3,0,438,0,0,0,54,0,0,0,0,0,0,43,8,0,0,20,0,0,8,0,2,0,0,0,5,0,0,0,0,0,0,0,21,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700016002","2020","1500000US721270016002","721270016002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001600","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"216101","0","2","Block Group 2","S","+18.4483629","-066.0653110","BG",2438,1240,483,66,11,30,0,650,1198,1137,9,2,5,0,1053,0,0,0,65,0,0,0,0,2,1,47,4,0,0,29,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700018001","2020","1500000US721270018001","721270018001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001800","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"271591","0","1","Block Group 1","S","+18.4494488","-066.0695632","BG",1145,542,203,60,16,8,2,253,603,554,17,1,1,0,442,2,0,0,82,0,0,9,0,0,0,35,2,0,0,18,0,0,8,0,1,0,0,0,6,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700018002","2020","1500000US721270018002","721270018002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001800","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"180719","0","2","Block Group 2","S","+18.4525061","-066.0748966","BG",900,388,128,48,8,7,1,196,512,462,6,2,0,0,367,1,0,0,83,0,0,3,0,0,0,36,2,0,0,22,0,0,6,0,2,1,0,0,3,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700019001","2020","1500000US721270019001","721270019001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001900","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"163855","0","1","Block Group 1","S","+18.4560845","-066.0818498","BG",901,305,193,16,0,0,1,95,596,586,1,2,0,0,565,0,0,0,18,0,0,0,0,0,0,6,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700019002","2020","1500000US721270019002","721270019002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001900","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"87500","0","2","Block Group 2","S","+18.4534248","-066.0837644","BG",575,201,91,6,1,1,0,102,374,356,12,2,1,0,328,3,0,0,10,0,0,0,0,0,0,13,0,0,0,7,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700019003","2020","1500000US721270019003","721270019003","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001900","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"90486","0","3","Block Group 3","S","+18.4519105","-066.0845231","BG",700,284,109,25,7,1,0,142,416,387,2,0,0,0,354,0,0,0,24,0,0,3,0,1,3,17,8,0,0,5,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700019004","2020","1500000US721270019004","721270019004","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"001900","4",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"158025","0","4","Block Group 4","S","+18.4549481","-066.0839918","BG",1292,500,220,19,5,12,0,244,792,760,3,1,0,0,723,1,0,0,25,0,0,4,0,0,3,19,3,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700020021","2020","1500000US721270020021","721270020021","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002002","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"137038","0","1","Block Group 1","S","+18.4499103","-066.0804086","BG",874,425,138,93,7,3,0,184,449,396,8,0,2,0,292,1,0,1,87,0,1,2,1,1,0,40,3,0,0,24,0,0,4,0,1,0,0,0,5,0,3,0,0,0,0,0,13,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700021001","2020","1500000US721270021001","721270021001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002100","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"140746","0","1","Block Group 1","S","+18.4517532","-066.0789857","BG",637,292,78,61,11,17,0,125,345,327,8,2,0,0,240,0,0,0,75,0,0,2,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700021002","2020","1500000US721270021002","721270021002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002100","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"351961","0","2","Block Group 2","S","+18.4482852","-066.0750981","BG",620,296,57,62,4,5,0,168,324,282,4,0,0,0,213,0,0,0,64,0,0,1,0,0,0,19,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700022001","2020","1500000US721270022001","721270022001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002200","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"132619","0","1","Block Group 1","S","+18.4457507","-066.0716344","BG",668,392,123,63,7,2,0,197,276,237,4,0,1,0,139,4,0,0,80,0,0,7,0,0,2,22,5,0,0,9,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"G72012700022002","2020","1500000US721270022002","721270022002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002200","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"112224","0","2","Block Group 2","S","+18.4426307","-066.0718753","BG",659,316,61,78,8,1,0,168,343,332,3,0,0,0,218,1,1,0,106,0,0,0,0,3,0,9,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700023001","2020","1500000US721270023001","721270023001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002300","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"169725","0","1","Block Group 1","S","+18.4420819","-066.0659989","BG",780,243,63,74,3,2,0,101,537,520,4,2,0,0,289,0,1,0,224,0,0,0,0,0,0,9,2,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700023002","2020","1500000US721270023002","721270023002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002300","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"199807","0","2","Block Group 2","S","+18.4432023","-066.0691102","BG",483,215,54,56,6,0,0,99,268,235,2,1,0,0,115,3,1,0,112,0,0,0,0,1,0,28,0,0,0,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700024001","2020","1500000US721270024001","721270024001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002400","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"134545","0","1","Block Group 1","S","+18.4426830","-066.0618306","BG",1326,585,208,73,7,0,0,297,741,678,6,1,2,0,504,4,0,0,157,2,0,1,0,1,0,54,2,0,0,14,0,0,36,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700024002","2020","1500000US721270024002","721270024002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002400","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"321302","0","2","Block Group 2","S","+18.4411882","-066.0595690","BG",1251,403,131,86,6,1,0,179,848,811,6,0,0,0,641,1,0,0,157,2,0,3,0,1,0,25,6,0,0,10,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,12,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700025001","2020","1500000US721270025001","721270025001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002500","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"75739","0","1","Block Group 1","S","+18.4461583","-066.0593813","BG",526,321,61,89,6,0,0,165,205,190,2,1,0,0,105,0,0,0,82,0,0,0,0,0,0,8,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700025002","2020","1500000US721270025002","721270025002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002500","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"133340","0","2","Block Group 2","S","+18.4463663","-066.0615141","BG",847,361,84,91,3,2,0,181,486,462,7,1,0,0,304,0,0,0,147,0,0,2,0,1,0,17,7,0,0,5,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700026001","2020","1500000US721270026001","721270026001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002600","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"47054","0","1","Block Group 1","S","+18.4438744","-066.0549428","BG",583,324,49,99,0,0,0,176,259,252,5,0,0,0,135,0,0,0,112,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700026002","2020","1500000US721270026002","721270026002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002600","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"67746","0","2","Block Group 2","S","+18.4451469","-066.0575157","BG",590,317,48,104,4,0,0,161,273,258,0,0,0,0,141,0,0,0,115,0,0,2,0,0,0,8,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"G72012700026003","2020","1500000US721270026003","721270026003","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002600","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"150917","0","3","Block Group 3","S","+18.4464444","-066.0554082","BG",979,509,108,147,10,4,0,240,470,452,6,2,0,0,197,0,0,0,241,1,0,4,0,0,1,14,2,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700028001","2020","1500000US721270028001","721270028001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002800","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"103933","0","1","Block Group 1","S","+18.4454638","-066.0460737","BG",581,331,68,148,1,1,0,113,250,245,10,0,0,0,112,0,2,0,121,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700028002","2020","1500000US721270028002","721270028002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002800","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"80352","0","2","Block Group 2","S","+18.4448545","-066.0480785","BG",662,440,106,195,6,1,0,132,222,213,6,0,0,0,118,0,1,0,88,0,0,0,0,0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700028003","2020","1500000US721270028003","721270028003","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002800","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"119375","0","3","Block Group 3","S","+18.4460563","-066.0509924","BG",728,476,142,149,4,2,0,179,252,237,2,1,0,0,132,0,0,0,102,0,0,0,0,0,0,15,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700029001","2020","1500000US721270029001","721270029001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002900","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"144431","19056","1","Block Group 1","S","+18.4432998","-066.0439783","BG",542,247,25,132,2,0,0,88,295,290,3,1,1,0,194,2,0,0,86,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700029002","2020","1500000US721270029002","721270029002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"002900","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"64341","64475","2","Block Group 2","S","+18.4416918","-066.0440979","BG",651,306,41,118,5,0,0,142,345,318,4,0,0,0,190,1,0,0,121,0,0,2,0,0,0,25,0,0,0,17,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700030001","2020","1500000US721270030001","721270030001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"003000","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"159457","0","1","Block Group 1","S","+18.4408395","-066.0471386","BG",1188,615,115,250,13,1,0,236,573,545,20,3,0,0,274,1,0,0,236,0,0,10,0,0,1,20,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
"G72012700031001","2020","1500000US721270031001","721270031001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"003100","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"48712","0","1","Block Group 1","S","+18.4431901","-066.0494877","BG",472,308,58,115,4,1,0,130,164,164,6,0,0,1,62,0,0,0,92,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700031002","2020","1500000US721270031002","721270031002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"003100","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"62455","0","2","Block Group 2","S","+18.4439894","-066.0519970","BG",740,488,95,174,7,0,0,212,252,244,8,0,0,0,101,0,0,0,132,0,0,1,0,0,2,8,1,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700031003","2020","1500000US721270031003","721270031003","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"003100","3",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"97779","0","3","Block Group 3","S","+18.4419549","-066.0513201","BG",1107,716,98,171,9,1,0,437,391,378,4,4,0,0,193,0,0,0,173,0,0,3,0,0,1,8,0,0,0,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700032001","2020","1500000US721270032001","721270032001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"003200","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"88190","0","1","Block Group 1","S","+18.4386803","-066.0514086","BG",670,353,50,140,5,0,0,158,317,304,8,0,0,0,110,3,0,0,177,0,0,6,0,0,0,10,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700032002","2020","1500000US721270032002","721270032002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"003200","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"143784","0","2","Block Group 2","S","+18.4396776","-066.0534587","BG",1042,555,72,197,12,0,1,273,487,460,8,0,0,0,206,3,0,0,240,0,0,3,0,0,0,24,4,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700033001","2020","1500000US721270033001","721270033001","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"003300","1",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"117621","0","1","Block Group 1","S","+18.4370112","-066.0470001","BG",718,319,45,58,1,0,0,215,399,396,2,0,0,0,189,0,0,0,202,0,0,2,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G72012700033002","2020","1500000US721270033002","721270033002","9","0","Puerto Rico","72","San Juan Municipio","127",,,,,,,"003300","2",,,,,,,,"41980","1","490","99999",,,,,,,,,,,,,,,"125264","0","2","Block Group 2","S","+18.4377066","-066.0495050","BG",573,363,55,145,2,0,0,161,210,198,6,0,0,0,85,0,0,0,103,0,0,3,0,1,0,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
