BLOCKID|COUNTYFP|DISTRICT
721258402001021|125|0043.4
721258402001022|125|0043.4
721258402001023|125|0043.3
721258402001024|125|0043.2
721258402002000|125|0043.2
721258402002001|125|0043.2
721258402002002|125|0043.2
721258402002003|125|0043.2
721258402002004|125|0043.2
721258402002005|125|0043.2
721258402002006|125|0043.2
721258402002007|125|0043.1
721258402002008|125|0043.2
721258402002009|125|0043.1
721258402002010|125|0043.1
721258402002011|125|0043.1
721258402002012|125|0043.1
721258402002013|125|0043.1
721258402002014|125|0043.1
721258402002015|125|0043.1
721258402002016|125|0043.1
721258402002017|125|0043.1
721258402002018|125|0043.1
721258402002019|125|0043.1
721258402002020|125|0043.1
721258402002021|125|0043.1
721258402002022|125|0043.1
721258402003000|125|0044.1
721258402003001|125|0043.1
721258402003002|125|0043.1
721258402003003|125|0044.1
721258402003004|125|0043.1
721258402003005|125|0043.1
721258402003006|125|0043.1
721258402003007|125|0044.1
721258402003008|125|0044.1
721258402003009|125|0044.1
721258402003010|125|0044.2
721258402003011|125|0044.1
721258402003012|125|0044.1
721258402003013|125|0043.1
721258402003014|125|0044.3
721258402003015|125|0044.2
721258402003016|125|0043.1
721258402003017|125|0043.1
721258402003018|125|0044.3
721258402003019|125|0044.3
721258402003020|125|0044.3
721258402003021|125|0043.1
721258402003022|125|0043.1
721258402003023|125|0043.1
721258402003024|125|0043.1
721258402003025|125|0044.3
721258402004000|125|0043.4
721258402004001|125|0043.4
721258402004002|125|0043.4
721258402004003|125|0043.3
721258402004004|125|0043.4
721258402004005|125|0043.3
721258402004006|125|0043.2
721258402004007|125|0044.2
721258402004008|125|0044.2
721258402004009|125|0043.4
721258402004010|125|0044.2
721258402004011|125|0044.1
721258402004012|125|0044.2
721258402004013|125|0044.2
721258402004014|125|0044.3
721258402004015|125|0044.3
721258402004016|125|0044.3
721258402004017|125|0044.3
721258402004018|125|0044.3
721258402004019|125|0044.4
721258402004020|125|0044.2
721258402004021|125|0044.4
721258402004022|125|0044.3
721258402004023|125|0044.4
721258402004024|125|0044.3
721258402004025|125|0044.3
721258402004026|125|0044.3
721258402004027|125|0044.3
721258402004028|125|0044.3
721258402004029|125|0044.3
721258402004030|125|0044.3
721258402004031|125|0044.3
721258402004032|125|0044.3
721258402004033|125|0044.3
721258402004034|125|0044.3
721258402004035|125|0044.3
721258402004036|125|0044.3
721258402004037|125|0044.3
721258402004038|125|0044.3
721258402004039|125|0044.3
721258402004040|125|0044.3
721258402004041|125|0044.3
721258402004042|125|0044.3
721258402004043|125|0044.3
721258402004044|125|0044.4
721258402004045|125|0044.4
721258403001000|125|0044.8
721258403001001|125|0044.8
721258403001002|125|0044.8
721258403001003|125|0044.8
721258403001004|125|0044.8
721258403001005|125|0044.8
721258403001006|125|0044.8
721258403001007|125|0044.8
721258403001008|125|0044.8
721258403001009|125|0044.8
721258403001010|125|0044.8
721258403001011|125|0044.8
721258403001012|125|0044.8
721258403001013|125|0044.8
721258403001014|125|0044.8
721258403001015|125|0044.8
721258403001016|125|0044.8
721258403001017|125|0044.8
721258403001018|125|0044.8
721258403002000|125|0043.7
721258403002001|125|0043.7
721258403002002|125|0043.7
721258403002003|125|0043.7
721258403002004|125|0043.7
721258403002005|125|0043.7
721258403002006|125|0043.7
721258403002007|125|0043.7
721258403002008|125|0043.7
721258403002009|125|0043.7
721258403002010|125|0044.8
721258403002011|125|0044.8
721258403002012|125|0044.8
721258403002013|125|0044.8
721258403002014|125|0044.8
721258403002015|125|0044.8
721258403002016|125|0044.8
721258403002017|125|0043.7
721258403002018|125|0043.7
721258403002019|125|0044.5
721258403002020|125|0044.8
721258403002021|125|0043.7
721258403002022|125|0043.7
721258403002023|125|0044.5
721258403002024|125|0044.8
721258403002025|125|0044.8
721258403002026|125|0044.8
721258403002027|125|0044.8
721258403002028|125|0044.8
721258403002029|125|0044.5
721258403002030|125|0043.7
721258403003000|125|0044.8
721258403003001|125|0044.8
721258403003002|125|0044.8
721258403003003|125|0044.8
721258403003004|125|0044.8
721258403003005|125|0044.8
721258403003006|125|0044.8
721258403003007|125|0044.8
721258403003008|125|0044.8
721258403003009|125|0044.8
721258403003010|125|0044.8
721258403003011|125|0044.8
721258403003012|125|0044.8
721258403003013|125|0044.8
721258403003014|125|0044.8
721258403003015|125|0044.8
721258403003016|125|0044.5
721258403003017|125|0044.8
721258403003018|125|0044.5
721258403003019|125|0044.5
721258403003020|125|0044.6
721258403003021|125|0044.6
721258403003022|125|0044.8
721258403003023|125|0044.8
721258403003024|125|0044.5
721258403003025|125|0044.6
721258403003026|125|0044.6
721258403003027|125|0044.8
721258403003028|125|0044.8
721258403003029|125|0044.8
721258403003030|125|0044.8
721258403003031|125|0044.8
721258403003032|125|0044.8
721258404001000|125|0043.5
721258404001001|125|0043.5
721258404001002|125|0043.7
721258404001003|125|0043.5
721258404001004|125|0043.5
721258404001005|125|0044.5
721258404001006|125|0044.5
721258404001007|125|0044.5
721258404001008|125|0044.5
721258404001009|125|0044.5
721258404001010|125|0044.5
721258404001011|125|0044.5
721258404001012|125|0044.5
721258404001013|125|0044.5
721258404001014|125|0044.5
721258404001015|125|0044.5
721258404001016|125|0044.5
721258404001017|125|044.12
721258404001018|125|044.12
721258404001019|125|044.12
721258404001020|125|044.12
721258404001021|125|044.12
721258404001022|125|044.12
721258404001023|125|044.12
721258404001024|125|0044.5
721258404001025|125|0044.5
721258404002000|125|0044.5
721258404002001|125|0044.5
721258404002002|125|0044.5
721258404002003|125|044.12
721258404002004|125|0044.6
721258404002005|125|0044.6
721258404002006|125|0044.6
721258404002007|125|0044.5
721258404002008|125|044.12
721258404002009|125|044.12
721258404003000|125|0044.5
721258404003001|125|0044.5
721258404003002|125|0044.5
721258404003003|125|0044.5
721258404003004|125|0044.5
721258404003005|125|0044.5
721258404003006|125|0044.5
721258404003007|125|0044.5
721258404003008|125|0044.5
721258404003009|125|0044.5
721258404003010|125|0044.5
721258404003011|125|0044.5
721258404003012|125|0044.5
721258404003013|125|0044.5
721258404003014|125|044.12
721258404003015|125|044.12
721258404003016|125|044.12
721258404003017|125|044.12
721258404003018|125|044.12
721258404003019|125|044.12
721258404003020|125|044.12
721258404003021|125|0044.5
721258404003022|125|0044.5
721258404003023|125|0044.5
721258404003024|125|0044.5
721258404003025|125|0044.5
721258404003026|125|0044.5
721258404003027|125|0044.5
721258404003028|125|0044.5
721258404003029|125|0044.5
721258404003030|125|0044.5
721258405001000|125|0044.4
721258405001001|125|0044.9
721258405001002|125|0044.4
721258405001003|125|0044.9
721258405001004|125|0044.4
721258405001005|125|0044.9
721258405001006|125|0044.4
721258405001007|125|0043.5
721258405001008|125|0043.5
721258405001009|125|0043.5
721258405001010|125|0043.5
721258405001011|125|0043.5
721258405001012|125|044.11
721258405001013|125|044.11
721258405001014|125|044.11
721258405001015|125|044.11
721258405001016|125|0044.9
721258405001017|125|0044.9
721258405001018|125|0044.9
721258405001019|125|0044.9
721258405001020|125|0044.9
721258405001021|125|0044.9
721258405001022|125|0044.9
721258405001023|125|0044.9
721258405001024|125|0044.9
721258405001025|125|044.11
721258405001026|125|044.11
721258405001027|125|044.11
721258405001028|125|044.11
721258405001029|125|044.11
721258405001030|125|044.11
721258405001031|125|044.11
721258405001032|125|044.11
721258405002000|125|0044.9
721258405002001|125|0044.9
721258405002002|125|0044.9
721258405002003|125|0044.9
721258405002004|125|044.10
721258405002005|125|044.10
721258405002006|125|044.10
721258405002007|125|044.10
721258405002008|125|044.10
721258405002009|125|044.10
721258405002010|125|044.10
721258405002011|125|044.10
721258405002012|125|044.10
721258405002013|125|044.10
721258405002014|125|044.10
721258405002015|125|044.10
721258405002016|125|0044.9
721258405002017|125|0044.9
721258405002018|125|044.10
721258405002019|125|044.10
721258405002020|125|044.10
721258405002021|125|044.10
721258405002022|125|044.10
721258405002023|125|044.11
721258405002024|125|044.10
721258405002025|125|044.10
721258405002026|125|044.10
721258405002027|125|0044.9
721258405002028|125|0044.9
721258405002029|125|044.11
721258405002030|125|044.11
721258405002031|125|044.11
721258405002032|125|044.10
721258405002033|125|044.11
721258405002034|125|044.11
721258405002035|125|044.11
721258405002036|125|044.11
721258405002037|125|044.11
721258405002038|125|044.11
721258405002039|125|044.11
721258405002040|125|044.11
721258405002041|125|044.11
721258405002042|125|044.11
721258405002043|125|0044.9
721258405002044|125|044.11
721258405002045|125|044.11
721258405002046|125|044.11
721258405002047|125|044.11
721258405002048|125|044.11
721258405002049|125|044.11
721258405002050|125|044.11
721258405002051|125|044.11
721258405002052|125|044.11
721258405002053|125|044.11
721258405002054|125|044.11
721258405002055|125|044.11
721258405002056|125|044.10
721258405002057|125|044.10
721258405002058|125|044.10
721258405002059|125|044.10
721258406001000|125|0044.3
721258406001001|125|0044.3
721258406001002|125|0044.3
721258406001003|125|0044.9
721258406001004|125|0044.9
721258406001005|125|0044.9
721258406001006|125|0044.9
721258406001007|125|0044.3
721258406001008|125|0044.3
721258406001009|125|0044.4
721258406001010|125|0044.3
721258406001011|125|044.13
721258406001012|125|044.13
721258406001013|125|044.13
721258406001014|125|044.13
721258406001015|125|044.13
721258406001016|125|044.13
721258406001017|125|0044.7
721258406001018|125|0044.7
721258406001019|125|044.13
721258406001020|125|044.13
721258406001021|125|044.13
721258406001022|125|044.13
721258406001023|125|044.13
721258406001024|125|044.13
721258406001025|125|044.10
721258406001026|125|044.13
721258406001027|125|044.10
721258406001028|125|044.13
721258406001029|125|0044.7
721258406001030|125|0044.7
721258406002000|125|044.13
721258406002001|125|044.13
721258406002002|125|044.13
721258406002003|125|044.13
721258406002004|125|044.13
721258406002005|125|044.13
721258406002006|125|044.13
721258406002007|125|0044.7
721258406002008|125|0044.7
721258406002009|125|044.13
721258406002010|125|0044.7
721258406002011|125|0044.7
721258406002012|125|0044.7
721258406002013|125|0044.7
721258406002014|125|0044.7
721258406002015|125|0044.7
721258406002016|125|0044.7
721258406002017|125|0044.7
721258406003000|125|044.13
721258406003001|125|044.13
721258406003002|125|044.13
721258406003003|125|044.13
721258406003004|125|044.13
721258406003005|125|044.13
721258406003006|125|044.13
721258406003007|125|044.13
721258406003008|125|044.13
721258406003009|125|044.13
721258406003010|125|044.13
721258406003011|125|044.13
721258406003012|125|044.13
721258406003013|125|0044.7
721258406003014|125|0044.7
721258406003015|125|0044.7
721258406003016|125|044.13
721258406003017|125|044.13
721258406003018|125|044.13
721258406003019|125|044.13
721258406003020|125|044.13
721258406003021|125|044.13
721258406003022|125|044.13
721258406003023|125|044.13
721258407001000|125|044.12
721258407001001|125|044.12
721258407001002|125|044.12
721258407001003|125|044.11
721258407001004|125|044.11
721258407001005|125|044.11
721258407001006|125|044.11
721258407001007|125|044.11
721258407001008|125|044.11
721258407001009|125|044.12
721258407001010|125|044.12
721258407001011|125|044.12
721258407001012|125|044.12
721258407001013|125|044.12
721258407001014|125|044.11
721258407001015|125|044.11
721258407001016|125|044.11
721258407001017|125|044.11
721258407001018|125|044.11
721258407001019|125|044.11
721258407001020|125|044.11
721258407001021|125|044.11
721258407001022|125|044.11
721258407001023|125|044.11
721258407001024|125|044.11
721258407001025|125|044.11
721258407001026|125|044.11
721258407001027|125|044.12
721258407001028|125|044.12
721258407002000|125|044.11
721258407002001|125|044.10
721258407002002|125|044.10
721258407002003|125|044.10
721258407002004|125|044.10
721258407002005|125|044.10
721258407002006|125|044.10
721258407002007|125|044.10
721258407002008|125|044.10
721258407002009|125|044.10
721258407002010|125|044.10
721258407002011|125|044.10
721258407002012|125|044.10
721258407002013|125|044.10
721258407002014|125|044.10
721258407002015|125|044.10
721258407002016|125|044.10
721258407003000|125|044.10
721258407003001|125|044.10
721258407003002|125|044.10
721258407003003|125|044.10
721258407003004|125|044.10
721258407003005|125|044.10
721258407003006|125|044.10
721258407003007|125|044.10
721258407003008|125|044.13
721258407003009|125|044.13
721258407003010|125|044.10
721258407003011|125|044.10
721258407003012|125|044.13
721258407003013|125|044.10
721258407003014|125|044.10
721258407003015|125|044.10
721258407003016|125|044.10
721258407003017|125|044.10
721258407003018|125|044.10
721258407003019|125|044.10
721258407003020|125|044.10
721258407003021|125|044.10
721258407003022|125|044.10
721258407003023|125|044.10
721258407003024|125|044.10
721258407003025|125|044.10
721258407003026|125|044.10
721258407003027|125|044.10
721258407003028|125|044.10
721258407003029|125|044.10
721258407003030|125|044.10
721258407003031|125|044.10
721258407003032|125|044.10
721258407003033|125|044.10
721258407003034|125|044.10
721258407003035|125|044.10
721258407003036|125|044.10
721258407003037|125|044.10
721258407003038|125|044.10
721258407003039|125|044.10
721258407003040|125|044.10
721258407003041|125|044.10
721258407003042|125|044.10
721258407003043|125|044.10
721258407003044|125|044.10
721258407003045|125|044.10
721258407003046|125|044.10
721270004001000|127|ZZZZZZ
721270004001001|127|ZZZZZZ
721270004001002|127|0001.2
721270004001003|127|0001.2
721270004001004|127|0001.2
721270004001005|127|0001.2
721270004001006|127|0001.2
721270004001007|127|0001.2
721270004002000|127|0001.2
721270004002001|127|0001.2
721270004002002|127|0001.2
721270004002003|127|0001.2
721270004002004|127|0001.2
721270004002005|127|0001.2
721270004002006|127|0001.2
721270004002007|127|0001.2
721270004002008|127|0001.2
721270004002009|127|0001.2
721270005061000|127|0001.2
721270005061001|127|0001.2
721270005061002|127|0001.2
721270005061003|127|0001.2
721270005061004|127|0001.2
721270005061005|127|0001.2
721270005061006|127|0001.2
721270005061007|127|0001.2
721270005061008|127|0001.2
721270005061009|127|0001.2
721270005061010|127|0001.2
721270005061011|127|0001.2
721270005061012|127|0001.2
721270005061013|127|0001.2
721270005061014|127|0001.2
721270005061015|127|0001.2
721270005061016|127|0001.2
721270005061017|127|0001.2
721270005061018|127|0001.2
721270005061019|127|0001.2
721270005061020|127|0001.2
721270005061021|127|0001.2
721270005061022|127|0001.2
721270005061023|127|0001.2
721270005061024|127|0001.2
721270005061025|127|0001.2
721270005061026|127|0001.2
721270005062000|127|0001.2
721270005062001|127|0001.2
721270005062002|127|0001.2
721270005062003|127|0001.2
721270005062004|127|0001.2
721270005062005|127|0001.2
721270005062006|127|0001.2
721270005062007|127|0001.2
721270005062008|127|0001.2
721270005062009|127|0001.2
721270005062010|127|0001.2
721270005062011|127|0001.2
721270005062012|127|0001.2
721270005062013|127|0001.2
721270005062014|127|0001.2
721270005062015|127|0001.2
721270005062016|127|0001.2
721270005062017|127|0001.2
721270005062018|127|0001.2
721270005062019|127|0001.2
721270005062020|127|0001.2
721270005062021|127|0001.2
721270005062022|127|ZZZZZZ
721270005062023|127|0001.2
721270005062024|127|0001.2
721270005062025|127|0001.2
721270005062026|127|ZZZZZZ
721270006001000|127|0001.3
721270006001001|127|0001.3
721270006002000|127|0001.3
721270006002001|127|0001.3
721270006002002|127|0001.3
721270006002003|127|0001.3
721270006002004|127|0001.3
721270006002005|127|0001.3
721270006002006|127|0001.3
721270006002007|127|0001.3
721270006002008|127|0001.3
721270006002009|127|0001.2
721270006002010|127|0001.2
721270006002011|127|0001.2
721270006002012|127|0001.2
721270006002013|127|0001.3
721270006002014|127|0001.3
721270006002015|127|0001.3
721270006002016|127|0001.3
721270006002017|127|0001.3
721270006002018|127|0001.3
721270006002019|127|0001.3
721270006002020|127|ZZZZZZ
721270006002021|127|ZZZZZZ
721270006002022|127|0001.2
721270006002023|127|ZZZZZZ
721270006002024|127|0001.2
721270007001000|127|ZZZZZZ
721270007001001|127|0001.3
721270007001002|127|0001.3
721270007001003|127|0001.3
721270007001004|127|0001.2
721270007001005|127|0001.2
721270007001006|127|0001.3
721270007001007|127|0001.3
721270007001008|127|0001.3
721270007001009|127|0001.3
721270007001010|127|0001.3
721270007001011|127|0001.3
721270007001012|127|0001.3
721270007001013|127|0001.3
721270007001014|127|0001.3
721270007002000|127|ZZZZZZ
721270007002001|127|0001.3
721270007002002|127|0001.3
721270007002003|127|0001.3
721270007002004|127|0001.3
721270007002005|127|0001.3
721270007002006|127|0001.3
721270007002007|127|0001.3
721270007002008|127|0001.3
721270007002009|127|0001.3
721270007002010|127|0001.3
721270007002011|127|0001.3
721270007002012|127|0001.3
721270007002013|127|ZZZZZZ
721270007002014|127|0001.6
721270007002015|127|0001.5
721270007002016|127|0001.3
721270007002017|127|ZZZZZZ
721270007002018|127|0001.3
721270009001000|127|0001.6
721270009001001|127|0001.6
721270009001002|127|0001.6
721270009002000|127|0001.6
721270009002001|127|0001.6
721270009002002|127|0001.6
721270009002003|127|0001.6
721270009002004|127|0001.6
721270009002005|127|0001.6
721270009002006|127|0001.6
721270009002007|127|0001.6
721270009002008|127|0001.6
721270009003000|127|ZZZZZZ
721270009003001|127|ZZZZZZ
721270009003002|127|0001.6
721270009003003|127|0001.6
721270009003004|127|0001.6
721270009003005|127|0001.6
721270009003006|127|0001.7
721270009003007|127|0001.7
721270009003008|127|0001.6
721270009003009|127|0001.6
721270009003010|127|0001.6
721270009003011|127|0001.6
721270009003012|127|0001.6
721270010011000|127|ZZZZZZ
721270010011001|127|ZZZZZZ
721270010011002|127|0001.7
721270010012000|127|0001.7
721270010012001|127|0001.7
721270010012002|127|0001.7
721270010012003|127|0001.7
721270010012004|127|0001.7
721270010012005|127|0001.7
721270010012006|127|0001.7
721270010012007|127|0001.7
721270010012008|127|0001.7
721270010012009|127|0001.7
721270010013000|127|0001.7
721270010013001|127|0001.7
721270010013002|127|0001.7
721270010013003|127|0001.7
721270010014000|127|0001.7
721270010014001|127|0001.7
721270010014002|127|0001.7
721270010014003|127|0001.7
721270010021000|127|001.14
721270010021001|127|0001.7
721270010022000|127|0001.7
721270010022001|127|0001.7
721270010022002|127|0001.7
721270010022003|127|0001.7
721270010022004|127|0001.7
721270010022005|127|0001.7
721270010022006|127|0001.7
721270010022007|127|001.14
721270011001000|127|001.14
721270011001001|127|001.14
721270011001002|127|001.14
721270011001003|127|001.14
721270011001004|127|001.14
721270011001005|127|001.14
721270011002000|127|ZZZZZZ
721270011002001|127|ZZZZZZ
721270011002002|127|001.14
721270011002003|127|001.15
721270011002004|127|001.15
721270011002005|127|001.15
721270011002006|127|001.15
721270011002007|127|001.15
721270011002008|127|001.15
721270011002009|127|001.15
721270011002010|127|001.15
721270011002011|127|001.15
721270011002012|127|001.14
721270011002013|127|001.15
721270011002014|127|001.15
721270011002015|127|001.15
721270011002016|127|001.15
721270011002017|127|001.15
721270011002018|127|001.15
721270011002019|127|001.15
721270012001000|127|ZZZZZZ
721270012001001|127|ZZZZZZ
721270012001002|127|001.15
721270012001003|127|001.15
721270012001004|127|001.15
721270012001005|127|001.15
721270012001006|127|001.15
721270012001007|127|001.15
721270012001008|127|001.15
721270012001009|127|001.15
721270012001010|127|001.15
721270012001011|127|001.15
721270012001012|127|001.15
721270012001013|127|001.15
721270012001014|127|001.15
721270012001015|127|001.15
721270012001016|127|001.15
721270012001017|127|001.15
721270012001018|127|001.15
721270012001019|127|001.15
721270012001020|127|001.15
721270012001021|127|001.15
721270012002000|127|ZZZZZZ
721270012002001|127|001.15
721270012002002|127|001.15
721270012002003|127|001.15
721270012002004|127|001.15
721270012002005|127|001.15
721270012002006|127|001.15
721270012002007|127|001.15
721270012002008|127|001.15
721270012002009|127|001.15
721270012002010|127|001.15
721270012002011|127|001.15
721270012002012|127|001.15
721270013011000|127|001.16
721270013011001|127|001.16
721270013011002|127|001.15
721270013011003|127|001.15
721270013011004|127|001.16
721270013011005|127|001.16
721270013011006|127|001.15
721270013021000|127|001.17
721270013021001|127|001.17
721270013022000|127|001.16
721270013022001|127|001.16
721270013022002|127|001.17
721270013022003|127|001.17
721270013023000|127|001.17
721270013023001|127|001.17
721270013024000|127|001.15
721270013024001|127|001.17
721270014001000|127|001.15
721270014001001|127|001.15
721270014001002|127|001.15
721270014001003|127|001.15
721270014001004|127|001.15
721270014001005|127|001.15
721270014001006|127|001.15
721270014001007|127|001.15
721270014001008|127|001.15
721270014001009|127|001.15
721270014001010|127|001.15
721270014001011|127|001.15
721270014002000|127|001.15
721270014002001|127|001.15
721270014002002|127|001.15
721270014002003|127|001.15
721270014002004|127|001.15
721270014002005|127|001.15
721270014002006|127|001.15
721270014002007|127|001.15
721270014002008|127|001.15
721270014002009|127|001.15
721270015001000|127|001.14
721270015001001|127|001.14
721270015001002|127|001.14
721270015001003|127|001.14
721270015001004|127|001.14
721270015001005|127|001.14
721270015001006|127|001.14
721270015001007|127|001.14
721270015001008|127|001.14
721270015001009|127|001.14
721270015001010|127|001.14
721270015001011|127|001.14
721270015001012|127|001.14
721270015001013|127|001.14
721270015001014|127|001.14
721270015001015|127|001.14
721270015001016|127|001.14
721270015002000|127|001.14
721270015002001|127|001.14
721270015002002|127|0001.7
721270015002003|127|0001.7
721270015002004|127|0001.7
721270015002005|127|001.14
721270015002006|127|001.14
721270015002007|127|001.14
721270015002008|127|001.14
721270015002009|127|001.14
721270016001000|127|001.21
721270016001001|127|001.21
721270016001002|127|001.21
721270016001003|127|001.21
721270016001004|127|001.21
721270016001005|127|001.21
721270016001006|127|001.21
721270016001007|127|001.21
721270016001008|127|001.21
721270016001009|127|001.21
721270016001010|127|001.21
721270016001011|127|001.21
721270016002000|127|0001.7
721270016002001|127|0001.7
721270016002002|127|0001.7
721270016002003|127|0001.7
721270016002004|127|001.21
721270016002005|127|001.21
721270016002006|127|001.21
721270016002007|127|0001.7
721270018001000|127|001.13
721270018001001|127|001.13
721270018001002|127|001.13
721270018001003|127|001.13
721270018001004|127|001.13
721270018001005|127|001.13
721270018001006|127|001.13
721270018001007|127|001.13
721270018001008|127|001.13
721270018001009|127|001.13
721270018001010|127|001.13
721270018001011|127|001.13
721270018001012|127|001.13
721270018001013|127|001.13
721270018001014|127|001.13
721270018001015|127|001.13
721270018001016|127|001.13
721270018002000|127|001.13
721270018002001|127|001.13
721270018002002|127|001.13
721270018002003|127|001.13
721270018002004|127|001.13
721270018002005|127|001.13
721270018002006|127|001.13
721270018002007|127|001.13
721270018002008|127|001.13
721270018002009|127|001.13
721270018002010|127|001.13
721270018002011|127|001.13
721270018002012|127|001.13
721270018002013|127|001.13
721270018002014|127|001.13
721270018002015|127|001.13
721270018002016|127|001.13
721270018002017|127|001.13
721270018002018|127|001.13
721270018002019|127|001.13
721270018002020|127|001.13
721270018002021|127|001.13
721270019001000|127|0001.5
721270019001001|127|0001.5
721270019001002|127|0001.5
721270019001003|127|0001.5
721270019001004|127|0001.5
721270019001005|127|0001.5
721270019002000|127|0001.5
721270019002001|127|0001.5
721270019002002|127|0001.5
721270019002003|127|0001.5
721270019002004|127|0001.5
721270019002005|127|0001.5
721270019002006|127|0001.5
721270019003000|127|0001.5
721270019003001|127|0001.5
721270019003002|127|0001.5
721270019003003|127|0001.5
721270019003004|127|0001.5
721270019003005|127|0001.5
721270019003006|127|0001.5
721270019004000|127|0001.5
721270019004001|127|0001.5
721270019004002|127|0001.5
721270019004003|127|0001.5
721270019004004|127|0001.5
721270019004005|127|0001.5
721270019004006|127|0001.5
721270020021000|127|0001.5
721270020021001|127|0001.5
721270020021002|127|0001.5
721270020021003|127|001.12
721270020021004|127|001.12
721270020021005|127|001.12
721270020021006|127|001.12
721270020021007|127|001.12
721270020021008|127|001.12
721270020021009|127|001.12
721270020021010|127|001.12
721270020021011|127|001.12
721270020021012|127|001.12
721270020021013|127|001.12
721270020021014|127|001.12
721270020021015|127|001.12
721270020021016|127|001.12
721270021001000|127|0001.5
721270021001001|127|0001.5
721270021001002|127|0001.5
721270021001003|127|001.12
721270021001004|127|001.12
721270021001005|127|001.12
721270021001006|127|001.12
721270021001007|127|001.12
721270021001008|127|001.12
721270021001009|127|001.12
721270021001010|127|001.12
721270021001011|127|001.12
721270021002000|127|001.12
721270021002001|127|001.12
721270021002002|127|001.12
721270021002003|127|001.12
721270021002004|127|001.12
721270021002005|127|001.12
721270021002006|127|001.12
721270021002007|127|001.19
721270021002008|127|001.19
721270021002009|127|001.12
721270021002010|127|001.12
721270021002011|127|001.12
721270021002012|127|001.12
721270021002013|127|001.12
721270021002014|127|001.12
721270021002015|127|001.12
721270021002016|127|001.19
721270021002017|127|001.19
721270022001000|127|001.19
721270022001001|127|001.19
721270022001002|127|001.19
721270022001003|127|001.19
721270022001004|127|001.19
721270022001005|127|001.19
721270022001006|127|001.19
721270022001007|127|001.19
721270022001008|127|001.19
721270022001009|127|001.19
721270022001010|127|001.19
721270022002000|127|001.19
721270022002001|127|001.19
721270022002002|127|001.19
721270022002003|127|001.19
721270022002004|127|001.19
721270022002005|127|001.19
721270022002006|127|001.19
721270023001000|127|001.20
721270023001001|127|001.20
721270023001002|127|001.20
721270023001003|127|001.20
721270023001004|127|001.20
721270023001005|127|001.20
721270023001006|127|001.20
721270023001007|127|001.20
721270023001008|127|001.20
721270023001009|127|001.20
721270023001010|127|001.20
721270023001011|127|001.20
721270023001012|127|001.20
721270023001013|127|001.20
721270023001014|127|001.20
721270023001015|127|001.20
721270023002000|127|001.20
721270023002001|127|001.20
721270023002002|127|001.20
721270023002003|127|001.20
721270023002004|127|001.20
721270023002005|127|001.20
721270023002006|127|001.20
721270023002007|127|001.20
721270023002008|127|001.20
721270023002009|127|001.20
721270023002010|127|001.20
721270023002011|127|001.20
721270023002012|127|001.20
721270023002013|127|001.20
721270023002014|127|001.20
721270023002015|127|001.20
721270023002016|127|001.20
721270023002017|127|001.20
721270023002018|127|001.20
721270023002019|127|001.20
721270023002020|127|001.20
721270023002021|127|001.20
721270024001000|127|001.22
721270024001001|127|001.22
721270024001002|127|001.22
721270024001003|127|001.22
721270024001004|127|001.21
721270024001005|127|001.28
721270024001006|127|001.28
721270024001007|127|001.28
721270024001008|127|001.21
721270024001009|127|001.28
721270024002000|127|001.28
721270024002001|127|001.28
721270024002002|127|001.28
721270024002003|127|001.28
721270024002004|127|001.28
721270024002005|127|001.28
721270024002006|127|001.28
721270024002007|127|001.28
721270024002008|127|001.28
721270024002009|127|001.28
721270024002010|127|001.28
721270024002011|127|001.28
721270024002012|127|001.28
721270024002013|127|001.28
721270024002014|127|001.28
721270024002015|127|001.28
721270024002016|127|001.28
721270024002017|127|001.28
721270024002018|127|001.28
721270025001000|127|001.22
721270025001001|127|001.22
721270025001002|127|001.22
721270025001003|127|001.22
721270025001004|127|001.22
721270025001005|127|001.22
721270025001006|127|001.22
721270025001007|127|001.22
721270025001008|127|001.22
721270025002000|127|001.22
721270025002001|127|001.22
721270025002002|127|001.22
721270025002003|127|001.22
721270025002004|127|001.22
721270025002005|127|001.22
721270025002006|127|001.22
721270025002007|127|001.22
721270025002008|127|001.22
721270025002009|127|001.22
721270025002010|127|001.22
721270025002011|127|001.22
721270025002012|127|001.22
721270025002013|127|001.22
721270026001000|127|001.24
721270026001001|127|001.24
721270026001002|127|001.24
721270026001003|127|001.24
721270026001004|127|001.24
721270026001005|127|001.24
721270026001006|127|001.24
721270026001007|127|001.24
721270026002000|127|001.22
721270026002001|127|001.22
721270026002002|127|001.22
721270026002003|127|001.22
721270026002004|127|001.22
721270026002005|127|001.22
721270026002006|127|001.22
721270026002007|127|001.24
721270026002008|127|001.24
721270026003000|127|001.24
721270026003001|127|001.22
721270026003002|127|001.22
721270026003003|127|001.22
721270026003004|127|001.22
721270026003005|127|001.22
721270026003006|127|001.24
721270026003007|127|001.24
721270026003008|127|001.24
721270026003009|127|001.24
721270026003010|127|001.24
721270026003011|127|001.24
721270026003012|127|001.24
721270026003013|127|001.24
721270026003014|127|001.24
721270026003015|127|001.24
721270026003016|127|001.24
721270026003017|127|001.24
721270026003018|127|001.24
721270026003019|127|001.24
721270026003020|127|001.24
721270028001000|127|001.26
721270028001001|127|001.26
721270028001002|127|001.26
721270028001003|127|001.26
721270028001004|127|001.26
721270028001005|127|001.26
721270028001006|127|001.26
721270028001007|127|001.26
721270028001008|127|001.26
721270028001009|127|001.26
721270028002000|127|001.26
